date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:15	26240/26240	---M--	200	added ('OK')	application/font-woff	etag:%225eb39714-6680%22	https://assets.tumblr.com/fonts/avalon/Avalon-Bold-webfont.woff?1	C:/My%20Web%20Sites/spicy/assets.tumblr.com/fonts/avalon/Avalon-Bold-webfontc4ca.woff	(from https://assets.tumblr.com/fonts/avalon/stylesheet.css?v=1)
00:20:15	57568/57568	---MCZ	200	added ('OK')	font/ttf	etag:W/%225f24fcb5-e0e0%22	https://assets.tumblr.com/fonts/avalon/Avalon-Bold-webfont.ttf?1	C:/My%20Web%20Sites/spicy/assets.tumblr.com/fonts/avalon/Avalon-Bold-webfontc4ca.ttf	(from https://assets.tumblr.com/fonts/avalon/stylesheet.css?v=1)
00:20:16	111456/111456	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f604a4d-1b360%22	https://assets.tumblr.com/fonts/avalon/Avalon-Bold-webfont.svg?1	C:/My%20Web%20Sites/spicy/assets.tumblr.com/fonts/avalon/Avalon-Bold-webfontc4ca.svg	(from https://assets.tumblr.com/fonts/avalon/stylesheet.css?v=1)
00:20:16	601/601	---M--	200	added ('OK')	image/png	etag:W/%22259-171f4ee1580%22	https://assets.tumblr.com/pop/manifest/icon_40-a17390a1.png	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/manifest/icon_40-a17390a1.png	(from https://spielglocked.tumblr.com/archive)
00:20:16	1047/1047	---M--	200	added ('OK')	image/png	etag:W/%22417-171f5a0a858%22	https://assets.tumblr.com/pop/manifest/icon_80-d2a21227.png	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/manifest/icon_80-d2a21227.png	(from https://spielglocked.tumblr.com/archive)
00:20:16	1529/1529	---M--	200	added ('OK')	image/png	etag:W/%225f9-171f4ee1580%22	https://assets.tumblr.com/pop/manifest/icon_120-e7b839b0.png	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/manifest/icon_120-e7b839b0.png	(from https://spielglocked.tumblr.com/archive)
00:20:16	2444/2444	---M--	200	added ('OK')	image/png	etag:W/%2298c-171f4ee1580%22	https://assets.tumblr.com/pop/manifest/icon_180-977de9c8.png	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/manifest/icon_180-977de9c8.png	(from https://spielglocked.tumblr.com/archive)
00:20:17	21698/21698	---MCZ	200	added ('OK')	text/css	etag:W/%2254c2-1763e07cbb8%22	https://assets.tumblr.com/pop/main-3b4b88af.css	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/main-3b4b88af.css	(from https://spielglocked.tumblr.com/archive)
00:20:17	154351/154351	---MCZ	200	added ('OK')	text/css	etag:W/%2225aef-176d25fbf78%22	https://assets.tumblr.com/pop/shared-730e9a8e.css	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/shared-730e9a8e.css	(from https://spielglocked.tumblr.com/archive)
00:20:17	3144/3144	---MCZ	200	added ('OK')	text/css	etag:W/%22c48-17579e34578%22	https://assets.tumblr.com/pop/archive-page-3ec799e3.css	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/archive-page-3ec799e3.css	(from https://spielglocked.tumblr.com/archive)
00:20:17	6783/6783	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a7f-176e3818160%22	https://assets.tumblr.com/pop/js/runtime-f378d20a.js	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/js/runtime-f378d20a.js	(from https://spielglocked.tumblr.com/archive)
00:20:18	1043304/1043304	---MCZ	200	added ('OK')	application/javascript	etag:W/%22feb68-17648b393a8%22	https://assets.tumblr.com/pop/js/vendor-74fdc055.js	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/js/vendor-74fdc055.js	(from https://spielglocked.tumblr.com/archive)
00:20:18	338448/338448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252a10-176e35e8458%22	https://assets.tumblr.com/pop/js/main-147e9e68.js	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/js/main-147e9e68.js	(from https://spielglocked.tumblr.com/archive)
00:20:19	21494/21494	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Jan%202021%2006:20:19%20GMT	https://spielglocked.tumblr.com/page/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=spielglocked	C:/My%20Web%20Sites/spicy/spielglocked.tumblr.com/page/android-app_/com.tumblr/tumblr/x-callback-url/blogac33	(from https://spielglocked.tumblr.com/page/2)
00:20:19	21504/21504	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Jan%202021%2006:20:20%20GMT	https://spielglocked.tumblr.com/page/ios-app://305343404/tumblr/x-callback-url/blog?blogName=spielglocked	C:/My%20Web%20Sites/spicy/spielglocked.tumblr.com/page/ios-app_/305343404/tumblr/x-callback-url/blogac33	(from https://spielglocked.tumblr.com/page/2)
00:20:21	2138/2138	---M--	200	added ('OK')	image/png	etag:%228b9eb18dd056013d16b945613a1ca86f%22	https://i.imgur.com/Di7d6RL.png	C:/My%20Web%20Sites/spicy/i.imgur.com/Di7d6RL.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:21	1393/1393	---M--	200	added ('OK')	image/png	etag:%225f71455707e4feecbf9b592008621520%22	https://i.imgur.com/2WCKMAs.png	C:/My%20Web%20Sites/spicy/i.imgur.com/2WCKMAs.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:22	1743/1743	---M--	200	added ('OK')	image/png	etag:%22a7469cae205318752666f40193d6aad8%22	https://i.imgur.com/4tTbPJ0.png	C:/My%20Web%20Sites/spicy/i.imgur.com/4tTbPJ0.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:22	1375/1375	---M--	200	added ('OK')	image/png	etag:%223e300c8ab54324ad1b6dc2f0cc8f4e6f%22	https://i.imgur.com/KZxVoqX.png	C:/My%20Web%20Sites/spicy/i.imgur.com/KZxVoqX.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:22	1696/1696	---M--	200	added ('OK')	image/png	etag:%22321fb6a7d172171e6a01c8228ffc2c7b%22	https://i.imgur.com/w8YlAan.png	C:/My%20Web%20Sites/spicy/i.imgur.com/w8YlAan.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:23	1389/1389	---M--	200	added ('OK')	image/png	etag:%22cb0dd5570e0c35d4fc93c7b46d32408f%22	https://i.imgur.com/uQv87gh.png	C:/My%20Web%20Sites/spicy/i.imgur.com/uQv87gh.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:23	1760/1760	---M--	200	added ('OK')	image/png	etag:%22f61a6434fe814e7fb7827ae5cf56f96b%22	https://i.imgur.com/SuoRfhx.png	C:/My%20Web%20Sites/spicy/i.imgur.com/SuoRfhx.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:23	1652/1652	---M--	200	added ('OK')	image/png	etag:%227227a4367c3594cf62562f40c7a9cbf5%22	https://i.imgur.com/OvM6ZJa.png	C:/My%20Web%20Sites/spicy/i.imgur.com/OvM6ZJa.png	(from https://dl.dropboxusercontent.com/s/9wavgqnh65ywsqu/sochi-v1.css)
00:20:25	28960/28960	---M--	200	added ('OK')	font/woff	etag:W/%227120-171f4ee1580%22	https://assets.tumblr.com/pop/fonts/gibson/gibson-light-0db5d248.woff	C:/My%20Web%20Sites/spicy/assets.tumblr.com/pop/fonts/gibson/gibson-light-0db5d248.woff	(from https://assets.tumblr.com/pop/main-3b4b88af.css)
